Id,SalePrice
2735,129974.92631362633
2736,135242.06164335046
2737,114220.32975771256
2738,129118.82918420418
2739,148665.71987990514
2740,135923.31823203136
2741,132155.565099684
2742,158550.68018836738
2743,151435.20853850475
2744,160079.4379102374
2745,143986.81210177857
2746,130337.76611877885
2747,139827.62815981783
2748,116948.44416768829
2749,130821.54637262643
2750,119809.6091086936
2751,132080.9883563608
2752,197642.5500598573
2753,140709.50725541325
2754,237898.51553860382
2755,136153.5047678698
2756,103096.85735681395
2757,74623.42204547716
2758,88799.79126078101
2759,148717.29915895793
2760,117098.79199807966
2761,135943.60994061537
2762,132598.01928216318
2763,173047.691550273
2764,132544.97150941516
2765,269027.30066492676
2766,154457.96342709602
2767,92258.86819032935
2768,114295.76894980944
2769,128729.97236847742
2770,137384.49997111387
2771,110720.82719649948
2772,104711.84716049851
2773,166011.36324202627
2774,149175.73741954527
2775,114702.23405548355
2776,143610.4973691825
2777,160830.88897710855
2778,106839.1633375949
2779,116284.36749958631
2780,101077.18882247385
2781,119214.98648720997
2782,109878.54334488744
2783,97893.90521726491
2784,133130.5241124107
2785,143104.37841676822
2786,71903.88051488416
2787,119217.49042315393
2788,84577.01236198189
2789,176348.2980093677
2790,87192.41890544322
2791,101816.25321656738
2792,58474.621426297825
2793,155087.03775013998
2794,98051.39766354141
2795,115824.23985396267
2796,103120.31744337629
2797,274793.451890056
2798,101423.33186973151
2799,89469.52426470703
2800,67295.72482770136
2801,94932.07698130421
2802,136749.07545524716
2803,188328.85281039643
2804,111366.82308474385
2805,99847.06940845397
2806,85520.62100026378
2807,208075.4227342827
2808,150205.07783788047
2809,125035.19315043167
2810,128456.4515445436
2811,166924.07123593384
2812,169024.7783480809
2813,162651.8733110319
2814,158318.1868248993
2815,103068.96210591879
2816,213425.55228692936
2817,162505.50963006873
2818,139105.75011358806
2819,194911.44551744696
2820,129928.50777809086
2821,109967.28225062296
2822,180799.72497272913
2823,419175.0565512843
2824,157133.11474832258
2825,144227.89674869456
2826,138222.83297863652
2827,132340.8185446284
2828,204832.23101983187
2829,205740.94859022062
2830,234150.77711658555
2831,172636.76968448624
2832,242451.12460349672
2833,275222.51812530553
2834,214092.83798811314
2835,217413.79826218812
2836,189421.5839176996
2837,177409.30856785364
2838,151333.34724439483
2839,176149.55046059572
2840,205215.24588824218
2841,197239.03502032944
2842,225550.77149132738
2843,148667.76228776632
2844,159816.06004503462
2845,126780.1544035682
2846,205096.93376222154
2847,211441.18919496404
2848,222235.22764745308
2849,196506.23735703152
2850,266456.95471600065
2851,205374.18363119377
2852,231316.70990643217
2853,233098.48167744678
2854,136120.05359037858
2855,200800.46317574044
2856,200456.826964632
2857,183063.87057321484
2858,201704.82342101366
2859,105143.10805171497
2860,138292.4832621592
2861,125609.26474946868
2862,197081.6510375406
2863,124759.45632578904
2864,253682.81499267102
2865,135280.54214728234
2866,128584.73691784136
2867,101130.13960289562
2868,102761.49852454424
2869,101402.13849881546
2870,122999.19267124234
2871,88344.70729620232
2872,65416.35107622555
2873,100599.59570953553
2874,120605.07991377919
2875,117410.41547706758
2876,168813.3850194693
2877,150675.00689525343
2878,183013.55300791384
2879,127254.91882421785
2880,102546.42459560143
2881,140407.88220598927
2882,185977.02352416952
2883,189548.70410165493
2884,203295.2775955613
2885,173032.2048443646
2886,252748.04073184167
2887,101840.10656871674
2888,140481.31529320477
2889,59089.410105378316
2890,82722.6277723337
2891,137723.88862446535
2892,41084.04562877444
2893,61146.260816116126
2894,40875.747854606954
2895,329643.5455175005
2896,293900.57707974024
2897,197577.0719375217
2898,149292.59919299613
2899,202092.24299459098
2900,161111.45542272017
2901,215540.4014130369
2902,160487.9093223348
2903,331579.6661492242
2904,320947.1906845399
2905,82361.62877336412
2906,184338.66665002482
2907,107392.54577003678
2908,133498.1671919993
2909,151108.25570496096
2910,75441.95183027034
2911,86665.58183042858
2912,142981.58848580133
2913,80017.26474294464
2914,73224.31802509516
2915,80354.0125946564
2916,84077.28630228019
2917,171560.9006677573
2918,114893.85461553872
2919,216744.1358870348
